fileName,objectName,frequency,extension
IC410-003SII.fit,IC410-003,Sulphur II,fit
IC410-002SII.fit,IC410-002,Sulphur II,fit
IC410-001SII.fit,IC410-001,Sulphur II,fit
IC4053rd-011SII.fit,IC4053rd-011,Sulphur II,fit
IC4053rd-010SII.fit,IC4053rd-010,Sulphur II,fit
IC4053rd-009SII.fit,IC4053rd-009,Sulphur II,fit
IC4053rd-008SII.fit,IC4053rd-008,Sulphur II,fit
IC4053rd-007SII.fit,IC4053rd-007,Sulphur II,fit
IC4053rd-006SII.fit,IC4053rd-006,Sulphur II,fit
IC4053rd-005SII.fit,IC4053rd-005,Sulphur II,fit
IC4053rd-004SII.fit,IC4053rd-004,Sulphur II,fit
IC4053rd-003SII.fit,IC4053rd-003,Sulphur II,fit
IC4053rd-002SII.fit,IC4053rd-002,Sulphur II,fit
IC4053rd-001SII.fit,IC4053rd-001,Sulphur II,fit
IC4052nd-011SII.fit,IC4052nd-011,Sulphur II,fit
IC4052nd-010SII.fit,IC4052nd-010,Sulphur II,fit
IC4052nd-009SII.fit,IC4052nd-009,Sulphur II,fit
IC4052nd-008SII.fit,IC4052nd-008,Sulphur II,fit
IC4052nd-007SII.fit,IC4052nd-007,Sulphur II,fit
IC4052nd-006SII.fit,IC4052nd-006,Sulphur II,fit
IC4052nd-005SII.fit,IC4052nd-005,Sulphur II,fit
IC4052nd-004SII.fit,IC4052nd-004,Sulphur II,fit
IC4052nd-003SII.fit,IC4052nd-003,Sulphur II,fit
IC4052nd-002SII.fit,IC4052nd-002,Sulphur II,fit
IC4052nd-001SII.fit,IC4052nd-001,Sulphur II,fit
IC1848SII.fit,Unknown,Sulphur II,fit
IC1848R-006SII.fit,IC1848R-006,Sulphur II,fit
IC1848R-005SII.fit,IC1848R-005,Sulphur II,fit
IC1848R-004SII.fit,IC1848R-004,Sulphur II,fit
IC1848R-003SII.fit,IC1848R-003,Sulphur II,fit
IC1848R-002SII.fit,IC1848R-002,Sulphur II,fit
IC1848R-001SII.fit,IC1848R-001,Sulphur II,fit
IC1805-002SII.fit,IC1805-002,Sulphur II,fit
IC1805-001SII.fit,IC1805-001,Sulphur II,fit
IC1396-SII.fit,IC1396-,Sulphur II,fit
IC1396-006SII.fit,IC1396-006,Sulphur II,fit
IC1396-005SII.fit,IC1396-005,Sulphur II,fit
IC1396-004SII.fit,IC1396-004,Sulphur II,fit
IC1396-003SII.fit,IC1396-003,Sulphur II,fit
IC1396-002SII.fit,IC1396-002,Sulphur II,fit
IC1396-001SII.fit,IC1396-001,Sulphur II,fit
HeartSII,Unknown,Sulphur II,fit
Heart-016SII.fit,Heart-016,Sulphur II,fit
Heart-015SII.fit,Heart-015,Sulphur II,fit
Heart-014SII.fit,Heart-014,Sulphur II,fit
Heart-013SII.fit,Heart-013,Sulphur II,fit
Heart-012SII.fit,Heart-012,Sulphur II,fit
Heart-010SII.fit,Heart-010,Sulphur II,fit
Heart-009SII.fit,Heart-009,Sulphur II,fit
Heart-008SII.fit,Heart-008,Sulphur II,fit
Heart-007SII.fit,Heart-007,Sulphur II,fit
Heart-005SII.fit,Heart-005,Sulphur II,fit
Heart-004SII.fit,Heart-004,Sulphur II,fit
Heart-003SII.fit,Heart-003,Sulphur II,fit
Heart-002SII.fit,Heart-002,Sulphur II,fit
Heart-001SII.fit,Heart-001,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Ha-OIII-SII.fit,Ha-OIII-,Sulphur II,fit
Group4SII.fit,Unknown,Sulphur II,fit
ET-004SII.fit,ET-004,Sulphur II,fit
ET-003SII.fit,ET-003,Sulphur II,fit
ET-002SII.fit,ET-002,Sulphur II,fit
ET-001SII.fit,ET-001,Sulphur II,fit
ClawSII,Unknown,Sulphur II,fit
Claw-003SII.fit,Claw-003,Sulphur II,fit
Claw-002SII.fit,Claw-002,Sulphur II,fit
Claw-001SII.fit,Claw-001,Sulphur II,fit
CED214SII,Unknown,Sulphur II,fit
CED214-013SII.fit,CED214-013,Sulphur II,fit
CED214-012SII.fit,CED214-012,Sulphur II,fit
CED214-011SII.fit,CED214-011,Sulphur II,fit
CED214-010SII.fit,CED214-010,Sulphur II,fit
CED214-009SII.fit,CED214-009,Sulphur II,fit
CED214-008SII.fit,CED214-008,Sulphur II,fit
CED214-007SII.fit,CED214-007,Sulphur II,fit
CED214-006SII.fit,CED214-006,Sulphur II,fit
CED214-005SII.fit,CED214-005,Sulphur II,fit
CED214-004SII.fit,CED214-004,Sulphur II,fit
CED214-003SII.fit,CED214-003,Sulphur II,fit
CED214-002SII.fit,CED214-002,Sulphur II,fit
CED214-001SII.fit,CED214-001,Sulphur II,fit
CaveSII.fit,Unknown,Sulphur II,fit
CaveFS78-003SII.fit,CaveFS78-003,Sulphur II,fit
CaveFS78-002SII.fit,CaveFS78-002,Sulphur II,fit
CaveFS78-001SII.fit,CaveFS78-001,Sulphur II,fit
Cave2-006SII.fit,Cave2-006,Sulphur II,fit
Cave2-005SII.fit,Cave2-005,Sulphur II,fit
Cave2-004SII.fit,Cave2-004,Sulphur II,fit
Cave2-003SII.fit,Cave2-003,Sulphur II,fit
Cave2-002SII.fit,Cave2-002,Sulphur II,fit
Cave2-001SII.fit,Cave2-001,Sulphur II,fit
Cave07-005SII.fit,Cave07-005,Sulphur II,fit
Cave07-004SII.fit,Cave07-004,Sulphur II,fit
Cave07-003SII.fit,Cave07-003,Sulphur II,fit
Cave07-002SII.fit,Cave07-002,Sulphur II,fit
Cave07-001SII.fit,Cave07-001,Sulphur II,fit
Cave-008SII.fit,Cave-008,Sulphur II,fit
Cave-007SII.fit,Cave-007,Sulphur II,fit
Cave-006SII.fit,Cave-006,Sulphur II,fit
Cave-005SII.fit,Cave-005,Sulphur II,fit
Cave-004SII.fit,Cave-004,Sulphur II,fit
Cave-003SII.fit,Cave-003,Sulphur II,fit
Cave-002SII.fit,Cave-002,Sulphur II,fit
Cave-001SII.fit,Cave-001,Sulphur II,fit
BubbleSII.fit,Unknown,Sulphur II,fit
BubbleSII,Unknown,Sulphur II,fit
Bubble-001SII.fit,Bubble-001,Sulphur II,fit
Broom-005SII.fit,Broom-005,Sulphur II,fit
Broom-004SII.fit,Broom-004,Sulphur II,fit
Broom-003SII.fit,Broom-003,Sulphur II,fit
Broom-002SII.fit,Broom-002,Sulphur II,fit
Broom-001SII.fit,Broom-001,Sulphur II,fit
aNGC7635-001SII.fit,aNGC7635-001,Sulphur II,fit
allSII,all,Sulphur II,fit
allSII,all,Sulphur II,fit
7000SII.fit,Unknown,Sulphur II,fit
7000SII,Unknown,Sulphur II,fit
6995-007SII.fit,6995-007,Sulphur II,fit
6995-006SII.fit,6995-006,Sulphur II,fit
6995-005SII.fit,6995-005,Sulphur II,fit
6995-004SII.fit,6995-004,Sulphur II,fit
6995-003SII.fit,6995-003,Sulphur II,fit
6995-002SII.fit,6995-002,Sulphur II,fit
6995-001SII.fit,6995-001,Sulphur II,fit
6992-006SII.fit,6992-006,Sulphur II,fit
6992-005SII.fit,6992-005,Sulphur II,fit
6992-004SII.fit,6992-004,Sulphur II,fit
6992-003SII.fit,6992-003,Sulphur II,fit
6992-002SII.fit,6992-002,Sulphur II,fit
6992-001SII.fit,6992-001,Sulphur II,fit
6888SII,Unknown,Sulphur II,fit
6888Crescent-002SII.fit,6888Crescent-002,Sulphur II,fit
6888Crescent-001SII.fit,6888Crescent-001,Sulphur II,fit
6888-002SII.fit,6888-002,Sulphur II,fit
6888-001SII.fit,6888-001,Sulphur II,fit
6820-007SII.fit,6820-007,Sulphur II,fit
6820-006SII.fit,6820-006,Sulphur II,fit
6820-005SII.fit,6820-005,Sulphur II,fit
6820-004SII.fit,6820-004,Sulphur II,fit
6820-003SII.fit,6820-003,Sulphur II,fit
6820-002SII.fit,6820-002,Sulphur II,fit
5070SII,Unknown,Sulphur II,fit
5070RGBHaOIIISII.fit,5070RGBHaOIII,Sulphur II,fit
5070-004SII.fit,5070-004,Sulphur II,fit
5070-003SII.fit,5070-003,Sulphur II,fit
5070-002SII.fit,5070-002,Sulphur II,fit
5070-001SII.fit,5070-001,Sulphur II,fit
410-006SII.fit,410-006,Sulphur II,fit
410-005SII.fit,410-005,Sulphur II,fit
410-004SII.fit,410-004,Sulphur II,fit
410-003SII.fit,410-003,Sulphur II,fit
410-002SII.fit,410-002,Sulphur II,fit
405SII,405,Sulphur II,fit
1848Soul-003SII.fit,1848Soul-003,Sulphur II,fit
1848Soul-002SII.fit,1848Soul-002,Sulphur II,fit
1848Soul-001SII.fit,1848Soul-001,Sulphur II,fit
1848-005SII.fit,1848-005,Sulphur II,fit
1848-004SII.fit,1848-004,Sulphur II,fit
1848-003SII.fit,1848-003,Sulphur II,fit
1848-002SII.fit,1848-002,Sulphur II,fit
1848-001SII.fit,1848-001,Sulphur II,fit
Wiz-SII-Ha-OII.fit,Wiz-SII-Ha-OII,Unknown,fit
Veil600-Hax2.fit,Veil600-Hax2,Unknown,fit
Veil300-SIIz.fit,Veil300-SIIz,Unknown,fit
Veil.fit,Unknown,Unknown,fit
val.fit,val,Unknown,fit
TWOcolour.fit,TWOcolour,Unknown,fit
T-LRGBdp.fit,T-LRGBdp,Unknown,fit
T-LRGB3.fit,T-LRGB3,Unknown,fit
T-LRGB2.fit,T-LRGB2,Unknown,fit
third.fit,third,Unknown,fit
TadsICC410,TadsICC410,Unknown,fit
stackS.fit,stackS,Unknown,fit
stack-RGBpoint,stack-RGBpoint,Unknown,fit
stack-RGBddp.fit,stack-RGBddp,Unknown,fit
stackRGBddp.fit,stackRGBddp,Unknown,fit
stack-RGB22.fit,stack-RGB22,Unknown,fit
stack-RGB121HaB1.fit,stack-RGB121HaB1,Unknown,fit
stackLRGBddp.fit,stackLRGBddp,Unknown,fit
stack-LRGB3.fit,stack-LRGB3,Unknown,fit
stackddp.fit,stackddp,Unknown,fit
stackddp.fit,stackddp,Unknown,fit
stackddp.fit,stackddp,Unknown,fit
stack2.fit,stack2,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
stack.fit,Unknown,Unknown,fit
Soul-IC1848total,Soul-IC1848total,Unknown,fit
sim147-300ha.fit,sim147-300ha,Unknown,fit
SIIstackx8,SIIstackx8,Unknown,fit
SIIstack.fit,Unknown,Unknown,fit
SIIstack.fit,Unknown,Unknown,fit
SIIstack.fit,Unknown,Unknown,fit
SIIstack.fit,Unknown,Unknown,fit
SIIstack.fit,Unknown,Unknown,fit
SIIstack.fit,Unknown,Unknown,fit
SIIstack,Unknown,Unknown,fit
SIIstack,Unknown,Unknown,fit
SIIstack,Unknown,Unknown,fit
SII-RGBtot,SII-RGBtot,Unknown,fit
SII-RGBtot,SII-RGBtot,Unknown,fit
shox3.fit,shox3,Unknown,fit
SHO-RGBddp.fit,SHO-RGBddp,Unknown,fit
SHO-RGBddp.fit,SHO-RGBddp,Unknown,fit
SHOddp.fit,SHOddp,Unknown,fit
SHOddp.fit,SHOddp,Unknown,fit
SHOddp.fit,SHOddp,Unknown,fit
SHOdddp.fit,SHOdddp,Unknown,fit
SHO.fit,Unknown,Unknown,fit
SHO.fit,Unknown,Unknown,fit
SHO.fit,Unknown,Unknown,fit
SHO.fit,Unknown,Unknown,fit
sho.fit,sho,Unknown,fit
SHO.fit,Unknown,Unknown,fit
SHO.fit,Unknown,Unknown,fit
SHO.fit,Unknown,Unknown,fit
SHO.fit,Unknown,Unknown,fit
SHO.fit,Unknown,Unknown,fit
Sh2---stack.fit,Sh2---stack,Unknown,fit
second.fit,second,Unknown,fit
Rstack,Rstack,Unknown,fit
Rstack,Rstack,Unknown,fit
Rstack,Rstack,Unknown,fit
Rstack,Rstack,Unknown,fit
RGB-shototalddp.fit,RGB-shototalddp,Unknown,fit
RGB-shototal.fit,RGB-shototal,Unknown,fit
RGBshoddp.fit,RGBshoddp,Unknown,fit
RGBSHOddp.fit,RGBSHOddp,Unknown,fit
RGBSHOddp.fit,RGBSHOddp,Unknown,fit
RGBsho2ddp.fit,RGBsho2ddp,Unknown,fit
RGBsho2.fit,RGBsho2,Unknown,fit
RGBSHO.fit,RGBSHO,Unknown,fit
RGBSHO.fit,RGBSHO,Unknown,fit
RGBSHO.fit,RGBSHO,Unknown,fit
RGBSHO,RGBSHO,Unknown,fit
RGBSHO,RGBSHO,Unknown,fit
RGBSHO,RGBSHO,Unknown,fit
RGBsho,RGBsho,Unknown,fit
RGBSHO,RGBSHO,Unknown,fit
RGBSHO,RGBSHO,Unknown,fit
RGBSHO,RGBSHO,Unknown,fit
RGBSHO,RGBSHO,Unknown,fit
RGBSH2O.fit,RGBSH2O,Unknown,fit
RGBS2HO.fit,RGBS2HO,Unknown,fit
RGBHOSddp.fit,RGBHOSddp,Unknown,fit
RGBHOS.fit,RGBHOS,Unknown,fit
RGBHOS.fit,RGBHOS,Unknown,fit
RGBHOS.fit,RGBHOS,Unknown,fit
RGBHOS.fit,RGBHOS,Unknown,fit
RGBHOS.fit,RGBHOS,Unknown,fit
RGBddp.fit,RGBddp,Unknown,fit
RGBddp.fit,RGBddp,Unknown,fit
RGB2.fit,RGB2,Unknown,fit
RGB-1.fit,RGB-1,Unknown,fit
red.fit,red,Unknown,fit
pacmanoiii,pacmanoiii,Unknown,fit
OIIITotal.fit,OIIITotal,Unknown,fit
OIIIstackddp.fit,OIIIstackddp,Unknown,fit
OIIIstack.fit,OIIIstack,Unknown,fit
OIIIstack.fit,OIIIstack,Unknown,fit
OIIIstack.fit,OIIIstack,Unknown,fit
OIIIstack.fit,OIIIstack,Unknown,fit
OIIIstack.fit,OIIIstack,Unknown,fit
OIIIstack.fit,OIIIstack,Unknown,fit
OIIIstack,OIIIstack,Unknown,fit
OIIIstack,OIIIstack,Unknown,fit
OIIIstack,OIIIstack,Unknown,fit
OII.fit,OII,Unknown,fit
NGC-Green.fit,NGC-Green,Unknown,fit
NGC7000Hastack,NGC7000Hastack,Unknown,fit
NGC6820new,NGC6820new,Unknown,fit
NGC6820new,NGC6820new,Unknown,fit
NGC6820new,NGC6820new,Unknown,fit
NGC2903L600sB2.fit,NGC2903L600sB2,Unknown,fit
NGC2903L600sB1,NGC2903L600sB1,Unknown,fit
NGC1499tot,NGC1499tot,Unknown,fit
NGC1499S2.fit,NGC1499S2,Unknown,fit
NGC1499O3.fit,NGC1499O3,Unknown,fit
NGC1499.fit,Unknown,Unknown,fit
newSHOddp.fit,newSHOddp,Unknown,fit
newSHO.fit,newSHO,Unknown,fit
MN190.fit,MN190,Unknown,fit
MF-001HaB1.fit,MF-001HaB1,Unknown,fit
maxval.fit,maxval,Unknown,fit
MaxVal.fit,MaxVal,Unknown,fit
M97stack.fit,M97stack,Unknown,fit
m82-81.fit,m82-81,Unknown,fit
M81,Unknown,Unknown,fit
M63.fit,Unknown,Unknown,fit
M51stack.fit,M51stack,Unknown,fit
M51-stack,M51-stack,Unknown,fit
m51R-600.fit,m51R-600,Unknown,fit
M33-L60s.fit,M33-L60s,Unknown,fit
m31xxx.fit,m31xxx,Unknown,fit
m31.fit,m31,Unknown,fit
M27-ha.fit,M27-ha,Unknown,fit
M27-003O.fit,M27-003O,Unknown,fit
M27-003H.fit,M27-003H,Unknown,fit
M27-002O.fit,M27-002O,Unknown,fit
M27-002H.fit,M27-002H,Unknown,fit
M27-001O.fit,M27-001O,Unknown,fit
M27-001H.fit,M27-001H,Unknown,fit
M13stack,M13stack,Unknown,fit
M13stack,M13stack,Unknown,fit
m106stack,m106stack,Unknown,fit
m106b-005.fit,m106b-005,Unknown,fit
m106b-004.fit,m106b-004,Unknown,fit
m106b-003.fit,m106b-003,Unknown,fit
m106b-002.fit,m106b-002,Unknown,fit
m106b-001.fit,m106b-001,Unknown,fit
M100.fit,M100,Unknown,fit
Lstack,Lstack,Unknown,fit
Lstack,Lstack,Unknown,fit
Lstack,Lstack,Unknown,fit
Lsatck,Lsatck,Unknown,fit
Lsatck,Lsatck,Unknown,fit
Lsatck,Lsatck,Unknown,fit
LRGBold,LRGBold,Unknown,fit
LRGBddp.fit,LRGBddp,Unknown,fit
LRGBddp.fit,LRGBddp,Unknown,fit
LRGBddp.fit,LRGBddp,Unknown,fit
LRGBddp.fit,LRGBddp,Unknown,fit
LRGBddp.fit,LRGBddp,Unknown,fit
LeoTrio,Unknown,Unknown,fit
Leotrio,Leotrio,Unknown,fit
Lddp.fit,Lddp,Unknown,fit
LB1.fit,LB1,Unknown,fit
Jems.fit,Jems,Unknown,fit
Jellyfish.fit,Jellyfish,Unknown,fit
IC443Jellyfish,IC443Jellyfish,Unknown,fit
IC443Jellyfish,IC443Jellyfish,Unknown,fit
IC410SIII,IC410SIII,Unknown,fit
IC410new,IC410new,Unknown,fit
IC410new,IC410new,Unknown,fit
IC410new,IC410new,Unknown,fit
IC1848-007HaB1.fit,IC1848-007HaB1,Unknown,fit
IC1848-006HaB1.fit,IC1848-006HaB1,Unknown,fit
IC1848-005HaB1.fit,IC1848-005HaB1,Unknown,fit
IC1848-004HaB1.fit,IC1848-004HaB1,Unknown,fit
IC1396-OIIIaligned.fit,IC1396-OIIIaligned,Unknown,fit
IC1396-Ha2ddp.fit,IC1396-Ha2ddp,Unknown,fit
IC1396-Ha2aligned.fit,IC1396-Ha2aligned,Unknown,fit
IC1396-Ha2.fit,IC1396-Ha2,Unknown,fit
IC1318Ha600s.fit,IC1318Ha600s,Unknown,fit
HSOxx-Combined.fit,HSOxx-Combined,Unknown,fit
HSO.fit,HSO,Unknown,fit
HOSddp.fit,HOSddp,Unknown,fit
HOSddp.fit,HOSddp,Unknown,fit
hosddp.fit,hosddp,Unknown,fit
HOS.fit,HOS,Unknown,fit
HOS.fit,HOS,Unknown,fit
HOS.fit,HOS,Unknown,fit
HOS.fit,HOS,Unknown,fit
HOS.fit,HOS,Unknown,fit
HOS.fit,HOS,Unknown,fit
hos.fit,hos,Unknown,fit
HOS.fit,HOS,Unknown,fit
HeartSIIx4.fit,HeartSIIx4,Unknown,fit
HaTotal.fit,HaTotal,Unknown,fit
Hastackddp.fit,Hastackddp,Unknown,fit
Hastackddp.fit,Hastackddp,Unknown,fit
Hastackddp.fit,Hastackddp,Unknown,fit
Hastackddp.fit,Hastackddp,Unknown,fit
Hastack2.fit,Hastack2,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
HaStack.fit,HaStack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack.fit,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
HaStack,HaStack,Unknown,fit
HaStack,HaStack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hastack,Hastack,Unknown,fit
Hasatck.fit,Hasatck,Unknown,fit
Ha-OIII-SIIddp.fit,Ha-OIII-SIIddp,Unknown,fit
Haddp.fit,Haddp,Unknown,fit
Haddp.fit,Haddp,Unknown,fit
Hacombined.fit,Unknown,Unknown,fit
Hacombined.fit,Unknown,Unknown,fit
Ha1.fit,Ha1,Unknown,fit
H9andFLI.fit,H9andFLI,Unknown,fit
guidingprobs.fit,guidingprobs,Unknown,fit
Gstack,Gstack,Unknown,fit
Gstack,Gstack,Unknown,fit
Gstack,Gstack,Unknown,fit
Group4.fit,Unknown,Unknown,fit
Group2.fit,Unknown,Unknown,fit
green.fit,green,Unknown,fit
graph.fit,graph,Unknown,fit
FS78-003HaB1.fit,FS78-003HaB1,Unknown,fit
FS78-002HaB1.fit,FS78-002HaB1,Unknown,fit
FS78-001HaB1.fit,FS78-001HaB1,Unknown,fit
f5-3stack,f5-3stack,Unknown,fit
f5-3stack,f5-3stack,Unknown,fit
f5-3stack,f5-3stack,Unknown,fit
etoiii,etoiii,Unknown,fit
etoiii,etoiii,Unknown,fit
ddp.fit,ddp,Unknown,fit
daylight.fit,daylight,Unknown,fit
Crescentstack.fit,Crescentstack,Unknown,fit
Copyof,Copyof,Unknown,fit
Copyof,Copyof,Unknown,fit
Copyof,Copyof,Unknown,fit
ConeNGC,ConeNGC,Unknown,fit
ConeNGC,ConeNGC,Unknown,fit
ConeNGC,ConeNGC,Unknown,fit
combined.fit,Unknown,Unknown,fit
com.fit,Unknown,Unknown,fit
com.fit,Unknown,Unknown,fit
com.fit,Unknown,Unknown,fit
Cocoon-RGBcrop.fit,Cocoon-RGBcrop,Unknown,fit
cocoon2-600s.fit,cocoon2-600s,Unknown,fit
cocoon.fit,cocoon,Unknown,fit
Cluster-RGBddp.fit,Cluster-RGBddp,Unknown,fit
CCDImage,CCDImage,Unknown,fit
CCDImage,CCDImage,Unknown,fit
CCDImage,CCDImage,Unknown,fit
CCDImage,CCDImage,Unknown,fit
Cave2total,Cave2total,Unknown,fit
Cave2total,Cave2total,Unknown,fit
Cave2total,Cave2total,Unknown,fit
Cave2-00XHa-Combined.fit,Cave2-00XHa-Combined,Unknown,fit
Cave2-001SII-Combined.fit,Cave2-001SII-Combined,Unknown,fit
Cave2-001OIII-Combined.fit,Cave2-001OIII-Combined,Unknown,fit
Californianeb,Californianeb,Unknown,fit
CaliforiaNeb,CaliforiaNeb,Unknown,fit
C30-0105B2.fit,C30-0105B2,Unknown,fit
C30-01010B2.fit,C30-01010B2,Unknown,fit
C30-0095B2.fit,C30-0095B2,Unknown,fit
C30-00910B2.fit,C30-00910B2,Unknown,fit
C30-0085B2.fit,C30-0085B2,Unknown,fit
C30-00810B2.fit,C30-00810B2,Unknown,fit
C30-0075B2.fit,C30-0075B2,Unknown,fit
C30-00710B2.fit,C30-00710B2,Unknown,fit
C30-0065B2.fit,C30-0065B2,Unknown,fit
C30-00610B2.fit,C30-00610B2,Unknown,fit
C30-0055B2.fit,C30-0055B2,Unknown,fit
C30-00510B2.fit,C30-00510B2,Unknown,fit
C30-0045B2.fit,C30-0045B2,Unknown,fit
C30-00410B2.fit,C30-00410B2,Unknown,fit
C30-0035B2.fit,C30-0035B2,Unknown,fit
C30-00310B2.fit,C30-00310B2,Unknown,fit
C30-0025B2.fit,C30-0025B2,Unknown,fit
C30-00210B2.fit,C30-00210B2,Unknown,fit
C30-0015B2.fit,C30-0015B2,Unknown,fit
C30-00110B2.fit,C30-00110B2,Unknown,fit
Bubbletot,Bubbletot,Unknown,fit
Bubbletot,Bubbletot,Unknown,fit
Bstack,Bstack,Unknown,fit
Bstack,Bstack,Unknown,fit
Broom2.fit,Broom2,Unknown,fit
Broom.fit,Unknown,Unknown,fit
blue.fit,blue,Unknown,fit
Bicol.fit,Bicol,Unknown,fit
bIC4067Pelican.fit,bIC4067Pelican,Unknown,fit
B1-LRGBddp.fit,B1-LRGBddp,Unknown,fit
B1ddp.fit,B1ddp,Unknown,fit
B1clouds.fit,B1clouds,Unknown,fit
B14.fit,B14,Unknown,fit
B1-2.fit,B1-2,Unknown,fit
B1.fit,Unknown,Unknown,fit
B1.fit,Unknown,Unknown,fit
B1.fit,Unknown,Unknown,fit
B1.fit,Unknown,Unknown,fit
B1.fit,Unknown,Unknown,fit
APM107prime,APM107prime,Unknown,fit
alphaSHO,alphaSHO,Unknown,fit
alpha.fit,alpha,Unknown,fit
allstack,allstack,Unknown,fit
all.fit,all,Unknown,fit
aligned.fit,aligned,Unknown,fit
aligned.fit,aligned,Unknown,fit
9_3326x2504_Bin1x1_Temp-30C_ExpTime300s.fit,9_3326x2504_Bin1x1_Temp-30C_ExpTime300s,Unknown,fit
800.fit,800,Unknown,fit
8_3326x2504_Bin1x1_Temp-30C_ExpTime1200s.fit,8_3326x2504_Bin1x1_Temp-30C_ExpTime1200s,Unknown,fit
7000SHO.fit,7000SHO,Unknown,fit
7000RGBred.fit,7000RGBred,Unknown,fit
7000Ha600s3.fit,7000Ha600s3,Unknown,fit
7000Ha600s2.fit,7000Ha600s2,Unknown,fit
7000Ha600s.fit,7000Ha600s,Unknown,fit
6543last,6543last,Unknown,fit
60sLB1.fit,60sLB1,Unknown,fit
600sLB1.fit,600sLB1,Unknown,fit
600sHaB1.fit,600sHaB1,Unknown,fit
600s2HaB1.fit,600s2HaB1,Unknown,fit
6_3326x2504_Bin1x1_Temp-30C_ExpTime600s.fit,6_3326x2504_Bin1x1_Temp-30C_ExpTime600s,Unknown,fit
5-Ha600s.fit,5-Ha600s,Unknown,fit
50sLB1.fit,50sLB1,Unknown,fit
50s,50s,Unknown,fit
5070SIIHaOIIstack2-1-3ddp.fit,5070SIIHaOIIstack2-1-3ddp,Unknown,fit
5070SIIHaOIIstack2-1-3.fit,5070SIIHaOIIstack2-1-3,Unknown,fit
400sec.fit,400sec,Unknown,fit
4_3326x2504_Bin1x1_Temp-30C_ExpTime300s.fit,4_3326x2504_Bin1x1_Temp-30C_ExpTime300s,Unknown,fit
3SHO.fit,3SHO,Unknown,fit
3-Ha600s.fit,3-Ha600s,Unknown,fit
3-Ha600s.fit,3-Ha600s,Unknown,fit
300sLB1.fit,300sLB1,Unknown,fit
300sb1.fit,300sb1,Unknown,fit
300s.fit,300s,Unknown,fit
300Lstack.fit,300Lstack,Unknown,fit
3_3326x2504_Bin1x1_Temp-30C_ExpTime1200s.fit,3_3326x2504_Bin1x1_Temp-30C_ExpTime1200s,Unknown,fit
2SHO.fit,2SHO,Unknown,fit
2-Ha600s.fit,2-Ha600s,Unknown,fit
2903LRGBddp.fit,2903LRGBddp,Unknown,fit
2264HaStackddp.fit,2264HaStackddp,Unknown,fit
2264HaStack.fit,2264HaStack,Unknown,fit
2_3326x2504_Bin1x1_Temp-30C_ExpTime0ms.fit,2_3326x2504_Bin1x1_Temp-30C_ExpTime0ms,Unknown,fit
